FECHA;SUB_20001;SUB_20003;SUB_20004;SUB_20005;SUB_20006;SUB_20007;SUB_20008;SUB_20010;SUB_20012;SUB_20013;SUB_20016;SUB_20031;SUB_20032;SUB_20035;SUB_20036;SUB_20038;SUB_20039;SUB_20040;SUB_20042;SUB_20043;SUB_20044;SUB_20045;SUB_20046;SUB_20048;SUB_20049;SUB_20051;SUB_20052;SUB_20054;SUB_20055;SUB_20056;SUB_20057;SUB_20058;SUB_20060;SUB_20065;SUB_20066;SUB_20068;SUB_20070;SUB_20071;SUB_20072;SUB_20081;SUB_20082;SUB_20083;SUB_20091;
2005-12-21;10682.68950;4752.41020;5397.23000;3591.93990;10833.73050;1262.79000;2231.65990;5.68540;13.23000;7.36890;3.89960;2.48790;0.12540;26.45160;23.79120;39.41370;41.42960;60.61720;17.65020;24.27130;30.76430;27.86170;11.69140;46.83920;16.49980;70.79700;9.24570;13.94600;27.45510;5.89900;8.52140;10.63440;34.01440;11.10710;7.70440;2.57630;1262.79000;2231.65990;10682.68950;1.53860;43.27290;3591.93990;13.90160;
2005-12-22;10701.28910;4751.96000;5398.27980;3591.02000;10889.44040;1268.12000;2246.49000;5.71260;13.18230;7.35910;3.91370;2.50200;0.12510;26.60720;23.67350;39.47140;41.34940;60.73240;17.61760;24.27130;30.95130;27.76770;11.64110;46.21010;16.35110;70.44000;9.24570;13.92990;27.40410;5.91180;8.55850;10.70620;34.19960;11.12250;7.76190;2.58180;1268.12000;2246.49000;10701.28910;1.55280;43.12970;3591.02000;14.00110;
2005-12-23;10723.88960;4757.74020;5419.04980;3599.47000;10883.26950;1268.66000;2249.41990;5.73530;13.29370;7.38360;3.91720;2.49550;0.12630;26.63830;23.62940;39.70220;41.48970;61.02050;17.65300;24.44950;30.74560;28.01840;11.68130;46.66410;16.44400;70.65970;9.24570;13.89790;27.35310;5.95010;8.59140;10.76700;34.29770;11.16350;7.76830;2.57310;1268.66000;2249.41990;10723.88960;1.55990;43.50200;3599.47000;14.07960;
2005-12-27;10772.68950;4769.37990;5444.83980;3612.21000;10777.76950;1256.54000;2226.88990;5.75340;13.30430;7.42280;3.93130;2.51840;0.12680;26.63830;23.86480;39.70220;41.51980;60.90530;17.70460;24.62780;31.06350;28.04970;11.74170;47.13110;16.46880;71.23640;9.24570;13.82300;27.26390;5.97130;8.64490;10.82180;34.44470;11.15840;7.78100;2.57310;1256.54000;2226.88990;10772.68950;1.58110;43.30150;3612.21000;14.13190;
2005-12-28;10769.48930;4756.93020;5447.14990;3605.12010;10796.25980;1258.17000;2228.93990;5.76700;13.21940;7.40320;3.92780;2.53140;0.12660;26.99310;23.90890;39.64450;41.55990;60.50190;17.69920;24.53870;30.95130;28.08110;11.68130;47.20900;16.41310;71.04420;9.24570;13.78560;27.22570;5.98840;8.65720;10.77070;34.24860;11.13790;7.81940;2.55780;1258.17000;2228.93990;10769.48930;1.56700;42.90060;3605.12010;14.15810;
2005-12-29;10778.08890;4772.93020;5458.58010;3616.33010;10784.82030;1254.42000;2218.15990;5.78520;13.27250;7.40810;3.93830;2.53140;0.12740;27.13620;23.93830;39.93300;41.37950;60.44430;17.76170;24.53180;30.89520;28.11240;11.74170;47.85760;16.51840;70.90690;9.24570;13.80160;27.27670;6.00540;8.71070;10.75120;34.11790;11.05080;7.85130;2.56760;1254.42000;2218.15990;10778.08890;1.56700;43.12970;3616.33010;14.25230;
2005-12-30;10733.88960;4715.23000;5408.25980;3578.92990;10717.50000;1248.29000;2205.32010;5.76250;13.08680;7.39340;3.93130;2.51510;0.12720;26.84990;23.90150;39.47140;41.03880;59.86810;17.59320;24.19580;30.39030;27.67370;11.64110;46.96250;16.25820;70.26980;8.91540;13.78030;27.04720;5.99260;8.63660;10.63560;34.06890;10.88700;7.85130;2.55290;1248.29000;2205.32010;10733.88960;1.57400;42.38510;3578.92990;14.24180;
2006-01-03;10818.08890;4776.98000;5460.68020;3614.34010;10847.41020;1268.80000;2243.74000;5.82140;13.51120;7.46200;3.95250;2.64860;0.12760;27.35410;24.53400;39.81760;40.95860;59.81050;17.37290;24.87460;31.30670;27.76770;11.69140;47.29980;16.51220;71.51100;9.24570;14.15440;27.46790;6.01390;8.74770;10.75850;34.10700;10.93300;7.88330;2.59270;1268.80000;2243.74000;10818.08890;1.58110;43.12970;3614.34010;14.44070;
2006-01-05;10913.58890;4835.08980;5516.52980;3650.24000;10882.15040;1273.48000;2276.87010;5.93480;13.63850;7.58950;3.98770;2.64400;0.12700;27.44740;24.15890;40.62550;41.84050;61.02050;17.27780;24.76490;31.17570;27.42290;11.53040;48.51270;16.57410;73.48830;9.24570;14.17580;27.31490;6.05650;8.96170;10.81810;33.98170;10.86140;7.87040;2.59760;1273.48000;2276.87010;10913.58890;1.57400;44.70480;3650.24000;14.39360;
2006-01-09;10962.48930;4875.08980;5537.10990;3671.78000;11011.90040;1290.15000;2318.68990;5.98460;13.84540;7.58460;3.98770;2.66490;0.12750;28.02630;24.37210;41.02950;42.36660;61.36630;17.09830;24.71690;30.89520;27.48560;11.59080;48.46740;16.96430;74.09250;9.24570;14.37360;27.88850;6.09480;8.96990;10.70490;33.80750;11.06110;7.96680;2.73730;1290.15000;2318.68990;10962.48930;1.58110;45.13440;3671.78000;14.42500;
2006-01-10;10869.88960;4861.93020;5494.71000;3644.93990;11011.58010;1289.68990;2320.32010;5.93030;13.72340;7.51030;3.95950;2.65440;0.12610;28.16320;24.40900;40.97180;42.44180;61.07820;16.94610;24.47700;30.78300;27.42290;11.61090;47.49440;16.73510;72.79630;8.91540;14.34690;27.88850;6.04790;8.89590;10.74020;33.74210;11.11230;8.00530;2.73500;1289.68990;2320.32010;10869.88960;1.57400;44.90530;3644.93990;14.38310;
2006-01-11;10966.18950;4890.49020;5532.89010;3668.61010;11043.44040;1294.18010;2331.36010;6.00730;13.80290;7.55480;4.00530;2.67310;0.12920;28.44330;25.16650;41.49110;43.44890;62.17300;17.15540;24.36040;30.91390;27.61100;11.73160;47.87060;16.79090;73.31260;8.91540;14.34690;27.93950;6.03090;8.91640;10.83030;34.16690;11.05080;7.94110;2.75570;1294.18010;2331.36010;10966.18950;1.58820;45.01980;3668.61010;14.61870;
2006-01-12;10955.78910;4890.24020;5542.12990;3670.20000;10962.36040;1286.06010;2316.68990;5.92570;13.83510;7.62890;4.03360;2.66610;0.12980;28.46190;25.31350;42.18360;43.48400;62.34580;17.21520;24.42210;31.34410;27.54830;11.76180;47.67600;16.47500;72.82920;8.91540;14.48050;28.43660;5.87770;8.20460;10.98000;34.37390;11.03550;7.82540;2.74650;1286.06010;2316.68990;10955.78910;1.58110;44.79070;3670.20000;14.66050;
2006-01-13;10850.68950;4850.52980;5483.08980;3629.25000;10959.87010;1287.61000;2317.04000;5.81690;13.65270;7.55980;3.98070;2.64630;0.12790;28.06980;25.38710;41.49110;42.91280;61.71200;17.02770;24.23010;30.98880;27.29760;11.67120;46.81330;16.21490;71.21990;8.91540;14.33620;28.28360;5.80110;8.02770;10.86930;34.39020;10.93820;7.70340;2.74130;1287.61000;2317.04000;10850.68950;1.58110;44.50430;3629.25000;14.55060;
2006-01-17;10806.28910;4807.14010;5460.16020;3610.06010;10896.32030;1282.93010;2302.68990;5.78060;13.81370;7.51530;3.94890;2.63470;0.12610;27.54700;24.97530;41.08720;42.85420;60.61720;17.30220;24.01760;30.37160;27.29760;11.60080;46.23600;15.99190;70.71460;8.91540;14.41630;28.43660;5.75430;7.83840;10.98850;35.41420;10.81020;7.65200;2.72810;1282.93010;2302.68990;10806.28910;1.58110;43.64520;3610.06010;14.33980;
2006-01-18;10708.08890;4772.08980;5395.60990;3570.16990;10854.86040;1277.93010;2279.63990;5.70350;13.58290;7.42140;3.89960;2.61610;0.12500;26.93080;24.68100;40.22160;42.09480;59.75290;17.23430;23.81190;30.52120;27.26620;11.48010;45.95710;15.93000;68.95160;8.58520;14.37890;28.04140;5.70750;7.93710;10.89850;35.62120;10.79480;7.72910;2.68390;1277.93010;2279.63990;10708.08890;1.57400;43.33020;3570.16990;14.21320;
2006-01-19;10821.48930;4814.08980;5430.83980;3593.22000;10880.71000;1285.04000;2301.81010;5.70350;13.49170;7.54490;3.93480;2.66610;0.12490;27.21710;24.90910;40.45240;42.55050;60.27150;17.09830;23.70910;30.29670;27.26620;11.55050;45.89220;16.09100;69.84680;8.91540;14.24530;28.16890;5.68190;7.86310;11.01410;36.16590;10.92280;7.96680;2.73440;1285.04000;2301.81010;10821.48930;1.58820;43.41610;3593.22000;14.37670;
2006-01-20;10740.88960;4773.48000;5349.02000;3550.80000;10667.38960;1261.49000;2247.70000;5.62650;13.49700;7.52020;3.87840;2.64750;0.12460;26.66320;24.35010;39.87540;42.07960;59.52240;16.83730;23.59940;30.31550;27.07820;11.42980;45.40570;15.70080;68.81980;8.58520;14.32010;28.04140;5.58400;7.68610;10.76820;35.57220;10.88180;7.90250;2.68390;1261.49000;2247.70000;10740.88960;1.60950;43.61650;3550.80000;14.43460;
2006-01-23;10712.18950;4751.99020;5348.72020;3544.31010;10688.76950;1263.81990;2248.47000;5.61740;13.38970;7.47080;3.88550;2.64630;0.12400;26.55120;24.18840;39.64450;41.87710;58.94620;16.88900;23.43480;30.20320;27.04690;11.33920;45.76250;16.10340;68.97350;8.58520;14.29340;27.91400;5.62660;7.76840;10.68550;35.35430;10.83580;7.89610;2.67930;1263.81990;2248.47000;10712.18950;1.60950;43.04380;3544.31010;14.23430;
2006-01-24;10665.58890;4748.31980;5334.29980;3532.67990;10712.21970;1266.86000;2265.25000;5.54030;13.25020;7.44610;3.89610;2.64050;0.12320;27.55950;24.57070;39.87540;41.50250;58.48520;16.84280;23.44860;31.30670;26.95280;11.36940;45.55490;16.23970;68.16070;8.58520;14.22930;27.90120;5.51590;7.66560;10.61610;35.04390;10.79990;7.97320;2.66610;1266.86000;2265.25000;10665.58890;1.58820;42.29920;3532.67990;14.36610;
2006-01-25;10824.08890;4791.00000;5427.08980;3578.00000;10709.74020;1264.68010;2260.64990;5.61740;13.29850;7.68330;3.96300;2.66840;0.12620;28.20680;24.87960;40.39470;41.94810;59.81050;17.08750;23.37310;31.88640;27.23490;11.40970;46.27490;16.33260;69.93470;8.91540;14.26670;28.00320;5.49470;7.72320;10.59660;35.09290;10.90740;8.25590;2.70980;1264.68010;2260.64990;10824.08890;1.61660;42.18460;3578.00000;14.46100;
2006-01-26;10890.18950;4876.52000;5548.91020;3641.41990;10809.46970;1273.83000;2283.00000;5.65820;12.27880;7.90560;4.03360;2.69520;0.12790;29.14030;25.96810;41.37570;43.11750;62.17300;17.05760;23.04400;32.05470;27.61100;11.55050;49.29770;17.10680;71.63190;9.24570;14.32550;28.09240;5.56270;7.85480;10.70620;35.53950;10.97920;8.26870;2.72640;1273.83000;2283.00000;10890.18950;1.63790;42.95780;3641.41990;14.77730;
2006-01-27;11023.18950;4956.60010;5647.41990;3685.48000;10907.21000;1283.72000;2304.23000;5.70350;11.89780;8.03410;4.09700;2.71380;0.12910;29.19010;26.10780;42.06820;43.84140;62.86440;17.45180;23.79130;32.03600;28.30050;11.67120;50.39000;17.18730;72.91160;9.24570;14.66760;28.80620;5.60960;7.93710;10.94470;36.23120;11.01500;8.52570;2.74360;1283.72000;2304.23000;11023.18950;1.64500;43.33020;3685.48000;14.93550;
2006-01-30;11037.98930;4936.79000;5660.02980;3677.52000;10899.91990;1285.18990;2306.78000;5.68540;11.80660;8.10820;4.10060;2.69750;0.13040;29.45150;26.24020;41.77970;44.26160;62.23060;17.28590;23.46220;31.15710;27.92440;11.62100;49.96710;17.14390;72.93910;9.24570;14.91880;29.03560;5.62230;7.85070;11.01770;36.42190;11.11740;8.59640;2.73100;1285.18990;2306.78000;11037.98930;1.63080;42.70010;3677.52000;14.91970;
2006-01-31;11104.28810;4947.99020;5674.14990;3691.40990;10864.86040;1280.08000;2305.82010;5.69450;11.97290;8.21200;4.17460;2.72540;0.13050;29.41420;26.07840;42.35670;44.74250;62.63390;17.63390;23.56500;31.64330;28.11240;11.62100;49.59710;17.20590;72.85670;9.24570;14.97760;28.95920;5.54570;7.70260;11.18810;36.93930;11.20960;8.49360;2.73210;1280.08000;2305.82010;11104.28810;1.63790;43.21560;3691.40990;15.10420;
2006-02-01;11221.08790;4999.39010;5726.52980;3728.34010;10953.95020;1282.46000;2310.56010;5.69450;12.12320;8.29600;4.21480;2.76150;0.13090;29.91830;26.76970;43.45310;45.40570;63.90160;17.82150;23.80510;31.60590;28.70790;11.86240;49.82170;17.35450;71.97790;9.24570;15.03640;29.07390;5.53720;7.66970;11.35480;37.37510;11.38880;8.55790;2.75510;1282.46000;2310.56010;11221.08790;1.66620;43.73110;3728.34010;15.36780;
2006-02-02;11135.98830;4927.89010;5649.60010;3677.05000;10851.98050;1270.84000;2281.57010;5.61740;11.95680;8.16750;4.14720;2.78120;0.13200;29.43910;26.58590;42.70300;44.23120;63.03720;17.52520;23.30450;31.17570;28.42580;11.75180;48.87020;16.96430;70.46750;9.24570;14.64090;28.25810;5.49890;7.43520;11.36700;37.20070;11.19930;8.48720;2.72070;1270.84000;2281.57010;11135.98830;1.65910;42.95780;3677.05000;15.28870;
2006-02-03;11175.78810;4937.56010;5657.12010;3678.48000;10793.62010;1264.03000;2262.58010;5.65820;11.94070;8.10820;4.14720;2.84990;0.13240;29.56360;26.43880;42.24130;43.87690;62.92200;17.54970;23.09200;31.47500;28.17510;11.78200;48.94290;17.08820;70.95080;9.24570;14.49650;28.42380;5.55420;7.46400;11.37670;37.14080;11.21470;8.43580;2.73560;1264.03000;2262.58010;11175.78810;1.66620;43.38740;3678.48000;15.36250;
2006-02-06;11187.48830;4934.58980;5666.77980;3682.32010;10798.26950;1265.02000;2258.80000;5.66270;12.43980;8.01430;4.16140;2.83240;0.13160;29.83120;26.72550;41.37570;44.55520;63.21010;17.52790;23.17430;31.53110;28.08110;11.76180;49.24690;17.08820;71.51100;9.24570;14.50190;28.52580;5.49040;7.37750;11.29280;36.97740;11.13790;8.45510;2.75510;1265.02000;2258.80000;11187.48830;1.68750;42.87190;3682.32010;15.33090;
2006-02-07;11175.08790;4935.39990;5672.91990;3680.79000;10749.75980;1254.78000;2244.96000;5.63100;12.45060;8.01930;4.19700;2.80920;0.13170;29.68800;26.84330;42.29900;45.12730;63.55580;17.53060;23.21540;31.53110;27.86170;11.74170;49.28650;16.91480;71.89000;9.24570;14.28810;28.18160;5.56700;7.45160;11.19050;36.80310;11.13790;8.41650;2.77520;1254.78000;2244.96000;11175.08790;1.69460;43.12970;3680.79000;15.32030;
2006-02-08;11202.58790;4895.08010;5666.41020;3671.37010;10858.62010;1265.65000;2266.98000;5.65370;12.28420;8.08850;4.20410;2.79750;0.13220;29.35820;26.50490;41.54890;45.23360;63.38300;17.36210;22.96860;31.26920;27.76770;11.78200;49.10810;16.86520;71.87350;9.24570;14.10870;27.51890;5.67770;7.55040;11.20520;36.95020;11.20450;8.24300;2.81940;1265.65000;2266.98000;11202.58790;1.70170;43.04380;3671.37010;15.23600;
2006-02-09;11344.88870;4955.74020;5743.68020;3726.81010;10883.34960;1263.78000;2255.87010;5.80330;12.51500;8.26630;4.20760;2.83820;0.13340;29.79390;26.95360;43.04920;45.85630;64.65050;17.53880;23.49650;31.60590;28.17510;11.94290;50.18510;17.18730;72.70840;9.24570;14.18930;27.93950;5.77130;7.75610;11.32930;37.42950;11.20450;8.35870;2.98180;1263.78000;2255.87010;11344.88870;1.70880;43.24420;3726.81010;15.39410;
2006-02-10;11312.58790;4910.81980;5701.47020;3695.62990;10919.04980;1266.99000;2261.87990;5.86670;12.53640;8.16750;4.16140;2.87660;0.13210;29.89970;29.41720;42.76070;45.01590;64.01680;17.32400;23.48970;31.23180;27.89300;11.84230;49.00240;16.98290;72.31290;9.24570;14.08720;27.32770;5.72450;7.64090;11.22100;36.92840;11.12760;8.23020;2.92730;1266.99000;2261.87990;11312.58790;1.70880;42.70010;3695.62990;15.30980;
2006-02-13;11395.48830;4957.35990;5756.33010;3727.46000;10892.32030;1262.86000;2239.81010;5.88040;12.57400;8.23170;4.23250;2.90220;0.13340;31.11950;30.74100;43.79940;45.60820;65.40000;17.34850;23.69530;31.36280;28.20640;11.90270;49.55740;17.15010;72.66440;9.24570;14.19470;27.77380;5.73730;7.65320;11.22340;36.90660;11.14810;8.23660;2.89860;1262.86000;2239.81010;11395.48830;1.70880;42.70010;3727.46000;15.34140;
2006-02-14;11395.88870;4961.33980;5763.39990;3734.48000;11028.38960;1275.53000;2262.16990;5.91210;12.44520;8.21690;4.24680;2.90110;0.13320;31.05730;30.80720;43.91480;45.74490;66.20610;17.45450;23.92840;31.45630;28.45720;11.84230;49.65650;17.23060;72.85670;9.24570;14.00650;27.44240;5.81390;7.88370;11.20150;36.93380;11.16350;8.18520;2.89860;1275.53000;2262.16990;11395.88870;1.71590;42.70010;3734.48000;15.36780;
2006-02-15;11377.38870;4934.08980;5764.37010;3729.79000;11058.96970;1280.00000;2276.42990;5.87130;12.39690;8.15270;4.23610;2.88710;0.13370;31.17560;30.78540;42.81840;45.25890;65.40000;17.24790;23.94900;31.71810;28.86460;11.87250;50.23140;17.37930;72.41180;9.24570;14.14100;27.32770;5.80110;7.82190;11.22950;37.32060;11.16350;8.24300;2.88420;1280.00000;2276.42990;11377.38870;1.73710;42.32780;3729.79000;15.55230;
2006-02-16;11447.18850;4973.08980;5789.25000;3756.47000;11120.67970;1289.38000;2294.62990;5.89400;12.43980;8.22680;4.25390;2.87310;0.13460;30.08020;31.17800;43.28000;45.80570;67.99260;17.25600;24.04500;31.96120;29.24070;11.88250;50.64770;17.44740;73.40590;9.57590;14.03340;27.37860;5.80110;7.80140;11.35480;37.91970;11.25050;8.32010;2.91010;1289.38000;2294.62990;11447.18850;1.74420;42.29920;3756.47000;15.78430;
2006-02-17;11491.28810;5000.00000;5795.48000;3767.70000;11115.32030;1287.24000;2282.36010;5.92120;12.50420;8.19710;4.27880;2.88710;0.13510;30.08640;32.01510;43.74170;46.13980;68.33830;17.10110;23.94900;31.92380;29.46010;11.83220;50.74680;17.44740;73.76290;9.57590;14.09790;27.54440;5.79680;7.87950;11.30980;38.14840;11.25560;8.38440;2.97030;1287.24000;2282.36010;11491.28810;1.77260;42.32780;3767.70000;15.86340;
2006-02-21;11626.88870;4991.93020;5801.04000;3779.51000;11069.05960;1283.03000;2262.96000;5.87130;12.74570;8.22190;4.25740;3.13140;0.13510;29.42040;31.59290;44.54960;46.86370;68.45370;17.12820;23.53080;31.96120;29.52270;11.87250;50.19840;17.23680;72.91710;9.57590;14.13020;27.65910;5.74580;7.83020;11.63840;39.04720;11.21980;8.30090;3.03060;1283.03000;2262.96000;11626.88870;1.78680;41.23950;3779.51000;15.97410;
2006-02-22;11755.28810;5041.60010;5862.06010;3818.48000;11137.16990;1292.67000;2283.16990;5.86670;12.65990;8.40960;4.35350;3.18720;0.13500;29.58220;31.97060;45.24210;47.32450;69.08770;17.16900;23.75710;32.33530;30.08690;11.90270;51.37450;17.37310;73.86730;9.90610;13.92590;27.40410;5.67340;7.78080;11.69560;40.65390;11.23000;8.33300;3.03920;1292.67000;2283.16990;11755.28810;1.78680;41.06770;3818.48000;16.42750;
2006-02-23;11738.98830;5040.39010;5857.87990;3813.29000;11069.21970;1287.79000;2279.32010;5.83500;12.45590;8.48870;4.37120;3.15000;0.13580;29.22750;32.07430;45.18440;47.85090;69.43340;17.12550;23.58570;32.09210;29.77350;11.81210;51.91640;17.28020;74.14190;9.57590;13.82370;27.34040;5.68620;7.66560;11.59820;39.54280;11.21470;8.26870;3.01340;1287.79000;2279.32010;11738.98830;1.77970;41.29680;3813.29000;16.50650;
2006-02-24;11786.88870;5073.95020;5870.79000;3826.00000;11061.84960;1289.43010;2287.04000;5.85320;12.75650;8.46390;4.34990;3.21510;0.13720;29.35820;32.18540;45.70370;47.90160;69.49080;17.28050;23.60620;32.41000;30.46290;11.84230;51.60580;17.19970;74.59780;9.57590;13.81830;27.41690;5.69890;7.67790;11.53130;39.89680;11.14810;8.26230;3.06500;1289.43010;2287.04000;11786.88870;1.77260;41.52590;3826.00000;16.52760;
2006-02-27;11832.78810;5080.52000;5915.14990;3840.56010;11097.54980;1294.12000;2307.17990;5.86670;12.76720;8.52820;4.39260;3.16390;0.13750;29.77520;32.48170;45.58830;47.87620;69.89390;17.44910;23.77760;31.86780;30.61960;11.93290;52.36570;17.52790;75.47650;9.90610;13.84520;27.37860;5.66490;7.60390;11.63350;40.37620;11.18400;8.34580;3.05360;1294.12000;2307.17990;11832.78810;1.80800;42.01280;3840.56010;16.58030;
2006-02-28;11740.68850;5000.45020;5796.04000;3774.51000;10993.41020;1280.66000;2281.38990;5.86670;12.57940;8.43930;4.35700;3.07900;0.13910;28.94120;32.02990;44.83810;46.80300;68.51110;17.19890;23.16740;30.97000;30.40030;11.72160;50.87890;16.92100;74.36710;9.90610;13.61940;26.89430;5.63510;7.50920;11.30500;39.13970;11.13280;8.26870;3.04210;1280.66000;2281.38990;11740.68850;1.79380;40.89590;3774.51000;16.50130;
2006-03-01;11902.18850;5057.60990;5866.60990;3806.03000;11053.53030;1291.24000;2314.63990;5.99370;12.63840;8.52320;4.41040;3.09410;0.14110;29.52000;31.42990;45.35750;47.85090;69.08770;17.36480;23.36630;31.38140;30.33760;11.85230;51.33480;16.96430;75.74020;9.90610;13.97960;27.11100;5.72020;7.48860;11.38530;39.16150;11.29660;8.34580;3.06500;1291.24000;2314.63990;11902.18850;1.80800;41.32550;3806.03000;16.59090;
2006-03-02;11809.58790;5009.08980;5783.49020;3763.73000;11025.50980;1289.14000;2311.11010;5.95290;12.77260;8.38000;4.34280;3.08130;0.14230;28.79800;30.27430;44.66500;47.25860;67.99260;17.23430;23.55140;31.13840;30.14950;11.71150;50.38330;16.80950;74.31770;9.90610;13.78610;26.88150;5.78830;7.45980;11.17350;38.76940;11.08150;8.21090;3.00760;1289.14000;2311.11010;11809.58790;1.79380;40.72400;3763.73000;16.48020;
2006-03-03;11755.68850;4989.14990;5721.46000;3733.95000;11021.58980;1287.23000;2302.60010;5.96200;12.75110;8.27620;4.27170;3.04990;0.14240;28.06360;30.34100;44.31880;46.52450;67.41670;16.93790;23.17430;30.95130;30.05550;11.76180;49.71600;16.54310;73.25210;9.57590;13.86140;26.77960;5.80530;7.46810;10.98120;38.26280;11.00480;8.23020;2.99040;1287.23000;2302.60010;11755.68850;1.78680;40.23720;3733.95000;16.45380;
2006-03-06;11759.08790;5010.72020;5754.06010;3754.07010;10958.58980;1278.26000;2286.03000;6.02550;12.65990;8.34540;4.26100;3.02090;0.14250;28.58020;30.97810;42.58750;46.37770;67.35860;16.76120;22.22120;30.83910;30.02420;11.71150;49.98030;16.67940;73.62560;9.57590;13.77530;26.63940;5.94150;7.65320;11.10900;38.40990;11.03550;8.19810;2.97900;1278.26000;2286.03000;11759.08790;1.79380;40.20850;3754.07010;16.44850;
2006-03-07;11701.28810;4992.21000;5739.27980;3745.20000;10980.69040;1275.88000;2268.37990;6.02090;12.54720;8.27620;4.23610;3.01270;0.13980;28.58640;30.85210;42.79960;45.60820;66.55180;16.94060;22.24870;30.97000;30.05550;11.76180;49.76880;16.33880;72.66990;9.57590;13.75920;26.63940;5.95860;7.59970;11.23190;38.23010;10.90740;8.13380;2.96750;1275.88000;2268.37990;11701.28810;1.79380;40.58080;3745.20000;16.20080;
2006-03-08;11629.18850;4969.50980;5673.35990;3727.96000;11005.74020;1278.47000;2267.46000;6.00730;12.42370;8.23170;4.21120;3.01500;0.13890;28.18810;30.07440;42.68300;45.25890;65.16910;16.89710;21.73440;30.80170;30.36890;11.62100;49.18740;16.00430;70.62130;9.57590;13.78070;26.62660;5.92450;7.57510;11.14190;38.09940;10.87160;8.01820;2.95600;1278.47000;2267.46000;11629.18850;1.77970;41.61180;3727.96000;15.87390;
2006-03-09;11699.58790;5007.83980;5732.22020;3757.73000;10972.28030;1272.23000;2249.72000;6.02550;12.47740;8.35030;4.23970;3.02900;0.13920;28.94120;30.21510;42.44970;45.68930;65.97590;16.99770;22.28980;30.80170;31.15240;11.73160;50.21160;16.41310;71.31880;9.57590;13.76460;26.63940;5.93300;7.68200;11.03230;37.76170;10.89720;7.98610;2.97320;1272.23000;2249.72000;11699.58790;1.78680;41.86960;3757.73000;16.01100;
